Unnamed: 0,Наименование ДП,"Макс. ПДЗ за 2019 год, дней","Сред. ПДЗ за 2019 год, дней","Кол-во просрочек свыше 5-ти дней за 2019 год, шт.","Общая сумма ПДЗ свыше 5-ти дней за 2019 год, руб.","Кол-во раз ПДЗ за 2019 год, шт.","Макс. ПДЗ за 2020 год, дней","Сред. ПДЗ за 2020 год, дней","Кол-во просрочек свыше 5-ти дней за 2020 год, шт.","Общая сумма ПДЗ свыше 5-ти дней за 2020 год, руб.","Кол-во раз ПДЗ за 2020 год, шт.","Оценка потенциала контрагента 1, руб.","Оценка потенциала контрагента 2, руб.",Статус,"2016, Нематериальные активы, RUB","2017, Нематериальные активы, RUB","2018, Нематериальные активы, RUB","2019, Нематериальные активы, RUB","2020, Нематериальные активы, RUB","2016, Основные средства , RUB","2017, Основные средства , RUB","2018, Основные средства , RUB","2019, Основные средства , RUB","2020, Основные средства , RUB","2016, Внеоборотные активы, RUB","2017, Внеоборотные активы, RUB","2018, Внеоборотные активы, RUB","2019, Внеоборотные активы, RUB","2020, Внеоборотные активы, RUB","2016, Дебиторская задолженность, RUB","2017, Дебиторская задолженность, RUB","2018, Дебиторская задолженность, RUB","2019, Дебиторская задолженность, RUB","2020, Дебиторская задолженность, RUB","2016, Оборотные активы, RUB","2017, Оборотные активы, RUB","2018, Оборотные активы, RUB","2019, Оборотные активы, RUB","2020, Оборотные активы, RUB","2016, Уставный капитал , RUB","2017, Уставный капитал , RUB","2018, Уставный капитал , RUB","2019, Уставный капитал , RUB","2020, Уставный капитал , RUB","2016, Капитал и резервы, RUB","2017, Капитал и резервы, RUB","2018, Капитал и резервы, RUB","2019, Капитал и резервы, RUB","2020, Капитал и резервы, RUB","2016, Заёмные средства (долгосрочные), RUB","2017, Заёмные средства (долгосрочные), RUB","2018, Заёмные средства (долгосрочные), RUB","2019, Заёмные средства (долгосрочные), RUB","2020, Заёмные средства (долгосрочные), RUB","2016, Долгосрочные обязательства, RUB","2017, Долгосрочные обязательства, RUB","2018, Долгосрочные обязательства, RUB","2019, Долгосрочные обязательства, RUB","2020, Долгосрочные обязательства, RUB","2016, Заёмные средства (краткосрочные), RUB","2017, Заёмные средства (краткосрочные), RUB","2018, Заёмные средства (краткосрочные), RUB","2019, Заёмные средства (краткосрочные), RUB","2020, Заёмные средства (краткосрочные), RUB","2016, Кредиторская задолженность, RUB","2017, Кредиторская задолженность, RUB","2018, Кредиторская задолженность, RUB","2019, Кредиторская задолженность, RUB","2020, Кредиторская задолженность, RUB","2016, Краткосрочные обязательства, RUB","2017, Краткосрочные обязательства, RUB","2018, Краткосрочные обязательства, RUB","2019, Краткосрочные обязательства, RUB","2020, Краткосрочные обязательства, RUB","2016, Выручка, RUB","2017, Выручка, RUB","2018, Выручка, RUB","2019, Выручка, RUB","2020, Выручка, RUB","2016, Себестоимость продаж, RUB","2017, Себестоимость продаж, RUB","2018, Себестоимость продаж, RUB","2019, Себестоимость продаж, RUB","2020, Себестоимость продаж, RUB","2016, Прибыль (убыток) до налогообложения , RUB","2017, Прибыль (убыток) до налогообложения , RUB","2018, Прибыль (убыток) до налогообложения , RUB","2019, Прибыль (убыток) до налогообложения , RUB","2020, Прибыль (убыток) до налогообложения , RUB","2016, Прибыль (убыток) от продажи, RUB","2017, Прибыль (убыток) от продажи, RUB","2018, Прибыль (убыток) от продажи, RUB","2019, Прибыль (убыток) от продажи, RUB","2020, Прибыль (убыток) от продажи, RUB",Факт. 20,Факт. 21,Факт.32,Факт.31,Факт.23,Факт 24,Факт 27,Факт 33,Факт 28,Факт 29,Факт 30,Факт 40,Факт 41,Факт 42,Факт 46,Факт 48,Факт 49,Факт 50,Факт 51,Факт 54,Факт 55,Факт 56,Факт 57,Факт 58,Факт 59,Факт 60,Факт 37,Факт 39,Факт 1,Факт 2,Факт 3,Факт 7,Факт 12,Факт 14,Факт 15,Факт 16,Итого,ПДЗ 1-30,ПДЗ 31-90,ПДЗ 91-365,ПДЗ более 365
271,444,5,1.842105263157895,0,0.0,19,8,2.521739130434783,3,1155078.50955414,23,12738853.50318471,95541401.27388534,Действующая,0.0,0.0,0.0,0.0,1352229.299363057,9936305.732484076,73495541.40127388,168400000.0,195090445.8598726,170411464.9681529,9936305.732484076,73498089.17197452,184560509.5541401,211975159.2356688,197343949.044586,19543949.04458599,55854140.12738853,80597452.22929937,25329936.30573248,60203821.65605095,59378980.89171974,116475796.178344,205274522.2929936,267649681.5286624,276321019.1082802,3375796.178343949,3375796.178343949,3375796.178343949,3375796.178343949,3375796.178343949,44931847.13375796,46563694.26751592,-38504458.59872612,-31909554.14012739,-96717197.45222928,0.0,83342038.21656051,270201273.8853503,439451592.3566879,483942038.2165605,0.0,83362420.3821656,270366878.9808917,440216560.5095541,484284713.3757961,0.0,326114.6496815286,3385987.261146497,647770.7006369426,598089.1719745223,20897452.22929936,55307643.31210191,146349044.5859873,60671337.57961784,76733757.96178344,24383439.49044586,60046496.81528662,157972611.4649681,71317834.39490445,86097452.22929937,151987261.1464968,193969426.7515923,242026751.5923567,517528662.4203821,719210191.0828025,106347770.7006369,148426751.5923567,225459235.6687898,420111464.9681528,491021019.1082802,6343949.044585987,3272611.464968153,-101081528.6624204,11912101.91082802,-74436942.67515923,9960509.554140126,7001910.828025477,-49205095.54140127,-26434394.9044586,55678343.94904459,,,,,,,,,,10.0,,,,,,,5.0,,,,,,,,,,,30.0,,,,,,,,,45.0,1,0,0,0
272,445,0,0.0,0,0.0,0,7,2.342105263157895,1,661849.6815286624,38,38216560.50955414,42038216.56050956,Действующая,0.0,0.0,0.0,0.0,0.0,0.0,17131847.13375796,157946496.8152866,177160509.5541401,273318471.3375796,0.0,17131847.13375796,157946496.8152866,179367515.9235669,279794904.4585987,35800000.0,128540764.3312102,405342675.1592357,360120382.1656051,554398089.1719745,66470063.69426751,219854140.1273885,746975796.1783439,673151592.3566879,953470700.6369426,127388.5350318471,127388.5350318471,127388.5350318471,127388.5350318471,127388.5350318471,818471.3375796179,23890445.85987261,136641401.2738853,166423566.8789809,404837579.6178344,35369426.75159235,18897452.22929936,419882802.5477707,212883439.4904459,110191.0828025478,35369426.75159235,19540764.33121019,457472611.4649681,251228662.4203821,25094267.51592357,0.0,0.0,2547770.700636942,168134394.9044586,402770063.6942675,30282165.60509554,193555414.0127389,308260509.5541401,246128662.4203821,378546496.8152866,30282165.60509554,193555414.0127389,310808280.2547771,434866878.9808917,803334394.9044585,25612101.91082802,162440127.388535,1004813375.796178,2024946496.815287,1740530573.248408,24790445.85987261,116143312.1019108,859517834.3949044,1435203184.713376,1338171337.579618,864331.2101910828,24286624.20382166,118685350.3184713,21171337.57961783,251882165.6050955,821656.050955414,34889808.91719745,119914649.6815287,451031847.1337579,226524203.821656,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,10.0,1,0,0,0
273,447,4,3.6,0,0.0,5,3,2.333333333333333,0,0.0,3,1273885.350318471,2547770.700636942,Действующая,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6831847.133757962,6259235.668789809,0.0,0.0,0.0,6833757.961783439,6280254.777070063,1552866.242038216,11806369.42675159,0.0,3348407.643312102,5437579.617834395,2400000.0,13938216.56050955,0.0,13923566.87898089,19430573.24840764,0.0,0.0,0.0,0.0,0.0,614649.6815286624,1288535.031847134,0.0,4042038.21656051,5122929.936305732,0.0,0.0,0.0,12212101.91082802,10088535.03184713,0.0,0.0,0.0,12921019.10828025,10312738.85350318,0.0,0.0,0.0,0.0,7777070.063694268,1785350.318471337,12649681.52866242,0.0,3793630.573248407,2498089.171974522,1785350.318471337,12649681.52866242,0.0,3793630.573248407,10275159.23566879,27177070.06369426,40009554.14012739,0.0,48155414.01273885,53327388.53503185,26672611.46496815,39196815.2866242,0.0,47319108.28025477,51674522.29299363,489171.974522293,845859.8726114649,0.0,735668.7898089172,821019.1082802548,504458.5987261146,812738.8535031846,0.0,836305.7324840764,1652866.242038216,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,5.0,0,0,0,0
274,448,3,2.0,0,0.0,2,3,1.666666666666667,0,0.0,3,2547770.700636942,2547770.700636942,Действующая,0.0,0.0,221019.1082802548,50955.41401273885,38853.50318471337,0.0,0.0,188278343.9490446,439219108.2802548,454218471.3375796,0.0,0.0,204971337.5796178,465157324.8407643,471324840.7643312,0.0,92993.6305732484,552141401.2738854,571242038.2165605,1631052866.242038,0.0,133757.9617834395,2275523566.878981,3455003821.656051,3932350318.471337,0.0,6369.426751592357,318471.3375796178,318471.3375796178,318471.3375796178,0.0,6369.426751592357,1081439490.44586,1414061783.43949,1804331210.191083,0.0,0.0,0.0,191082802.5477707,0.0,0.0,0.0,19093630.57324841,244120382.1656051,50272611.46496815,0.0,127388.5350318471,3184.713375796178,150475796.178344,411851592.3566879,0.0,0.0,1379958598.726115,2082636942.675159,2102069426.751592,0.0,127388.5350318471,1379961783.43949,2261978980.89172,2549071337.579618,0.0,0.0,6203012101.910828,7088118471.33758,8379533757.961783,0.0,0.0,5169804458.598726,5773019108.280254,6403919745.22293,0.0,0.0,274235668.7898089,360981528.6624204,382771974.522293,0.0,0.0,358730573.2484076,255293630.5732484,816778343.9490446,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,5.0,,,,,,,,,,,,15.0,0,0,0,0
275,451,13,13.0,1,12856.54140127389,1,1,1.0,0,0.0,5,2547770.700636942,3439490.445859872,Действующая,0.0,74522.29299363057,61783.43949044586,49044.58598726115,36305.73248407643,3127388.535031847,4401910.828025478,5442038.216560509,6724203.821656051,8687261.146496816,3127388.535031847,4476433.121019108,5688535.031847133,7000636.942675159,10038853.50318471,35977070.06369427,69226114.64968152,52272611.46496815,34606369.42675159,84527388.53503184,58892993.63057324,110131210.1910828,143445222.9299363,168778980.8917197,179074522.2929936,6369.426751592357,6369.426751592357,6369.426751592357,6369.426751592357,6369.426751592357,45068152.86624204,82711464.96815287,122438853.5031847,145809554.1401274,158202547.7707006,0.0,7643312.101910828,5095541.401273885,0.0,0.0,0.0,7643312.101910828,5095541.401273885,0.0,51592.35668789809,3184713.375796178,0.0,0.0,0.0,0.0,13767515.92356688,23361146.49681529,20486624.20382166,29067515.92356688,29663694.26751592,16952229.29936306,24252866.24203822,21598726.11464968,29970063.69426752,30859872.61146497,355757324.8407643,494752229.299363,587256050.9554139,550021656.0509554,425058598.7261146,293000636.9426752,398428662.4203821,461467515.9235669,410894904.4585987,301804458.5987261,28017197.4522293,47191719.74522293,49644585.98726115,69207643.31210192,63337579.61783439,27926751.59235669,48571974.52229299,51078980.89171974,70026114.64968152,64617834.39490446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
276,452,0,0.0,0,0.0,0,4,4.0,0,0.0,2,2547770.700636942,3566878.980891719,Действующая,0.0,0.0,0.0,54777.07006369426,27388.53503184713,0.0,0.0,876433.1210191082,835031.8471337579,3098726.114649681,0.0,0.0,876433.1210191082,889808.9171974522,3126751.592356688,0.0,0.0,76144585.98726115,61245859.87261146,68701273.88535032,0.0,0.0,88615923.56687897,116405095.5414013,137438853.5031847,0.0,0.0,6369.426751592357,6369.426751592357,6369.426751592357,0.0,0.0,1908280.25477707,5443312.101910828,10861783.43949044,0.0,0.0,0.0,0.0,61146.49681528662,0.0,0.0,0.0,14649.68152866242,1126114.649681529,0.0,0.0,0.0,0.0,397452.229299363,0.0,0.0,87584076.43312101,111837579.6178344,128179617.8343949,0.0,0.0,87584076.43312101,111837579.6178344,128577070.0636943,0.0,0.0,370206369.4267516,473740127.388535,491715923.566879,0.0,0.0,347122929.9363057,449073885.3503184,458620382.1656051,0.0,0.0,2524203.821656051,4887261.146496815,6725477.707006369,0.0,0.0,2375796.178343949,5294267.515923567,5870063.694267516,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,0,0,0,0
277,453,1,1.0,0,0.0,1,1,1.0,0,0.0,2,65286624.20382165,65286624.20382165,Действующая,0.0,0.0,0.0,0.0,0.0,92993.6305732484,181647770.7006369,981951592.356688,1714929299.363057,1867708917.197452,1861783.439490446,185194904.4585987,981951592.356688,1714929299.363057,1869365605.095541,92448407.6433121,112055414.0127389,500087898.0891719,183638216.5605095,165394904.4585987,166843949.044586,674280891.7197452,821997452.2292993,641578980.8917197,1002133121.019108,318471.3375796178,289490445.8598726,289490445.8598726,289490445.8598726,289490445.8598726,69777070.06369427,399715923.566879,439827388.5350319,503416560.5095541,826981528.6624204,0.0,296470063.6942675,726482165.6050955,1165759872.611465,1700318471.337579,0.0,305131210.1910828,727228025.477707,1182207006.369427,1701262420.382165,0.0,0.0,0.0,86556050.95541401,158084713.3757962,90490445.8598726,136226751.5923567,605798089.1719745,556675796.1783439,173392993.6305732,98928662.42038216,154628662.4203822,636893630.5732484,670884713.3757962,343254777.0700637,850577707.0063694,832482802.5477706,919359235.6687896,844808917.1974522,1104342675.159236,756712738.8535031,681803184.7133758,744964968.1528662,657160509.5541401,903342038.2165604,17997452.22929936,56242038.21656051,58893630.57324841,81362420.3821656,-137502547.7707006,34924203.82165605,86079617.8343949,99159235.6687898,88676433.12101911,25380254.77707006,,,,,,,,,,10.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,15.0,0,0,0,0
278,454,0,0.0,0,0.0,0,0,0.0,0,0.0,0,19108280.25477707,19110191.08280255,Действующая,0.0,0.0,0.0,0.0,0.0,16954777.0700637,13991082.80254777,11170063.69426752,8184713.375796178,5267515.923566879,452504458.5987261,449410828.0254777,446575159.2356688,443598089.1719745,440672611.4649681,218188535.0318471,289412101.910828,263724203.821656,289031847.1337579,254602547.7707006,724398089.1719745,770794904.4585987,774236305.7324841,832779617.8343948,298610828.0254777,2229299.363057325,2229299.363057325,2229299.363057325,2229299.363057325,2229299.363057325,1009613375.796178,1020171337.579618,1007245859.872611,1065318471.33758,478856687.8980892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167289171.9745223,200034394.9044586,213565605.0955414,211059235.6687898,260426751.5923567,167289171.9745223,200034394.9044586,213565605.0955414,211059235.6687898,260426751.5923567,4070085987.261147,4096538853.503184,4157056050.955414,4113765605.095541,4084478343.949044,3587329936.305732,3595510191.082802,3641879617.834395,3613124840.764331,3572818471.337579,490670063.6942675,520766878.9808917,523554777.0700637,506605095.5414013,473007006.3694267,441554777.0700637,462156050.955414,476626751.5923567,459071974.522293,473079617.8343949,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,,,,,10.0,1,0,0,0
279,455,14,6.381818181818182,63,76431896.26114649,110,282,17.22828784119107,291,271633129.9872615,403,0.0,38216560.50955414,Действующая,0.0,0.0,0.0,0.0,0.0,7983405095.541401,9024734394.90446,27915705095.5414,133612613375.7962,340681401273.8853,10274312101.91083,12081374522.29299,30342287261.1465,136034199363.0573,353834789171.9745,159297452.2292994,203675159.2356688,2251832484.076433,5824270700.636943,8240908280.254777,402781528.6624204,413492993.6305732,2553808917.197452,44486491719.74522,11723839490.44586,9162993630.573248,10182108280.25478,10175738853.50318,10175738853.50318,10175738853.50318,9556022292.99363,10378077070.06369,11349707006.36943,81408290445.85986,88591431847.13376,0.0,0.0,19770247770.70064,91805389171.97452,261021749681.5287,662245222.9299363,810775796.1783439,20625176433.12102,92990146496.81528,263170107006.3694,0.0,0.0,0.0,0.0,0.0,263023566.8789809,325694904.4585987,905764331.210191,6066140127.388535,13674061146.49681,458826114.6496815,1306014649.681529,921213375.7961783,6122254140.127388,13797089808.9172,0.0,1326114.649681529,7851592.356687898,0.0,0.0,0.0,1208917.197452229,7697452.229299363,0.0,0.0,-465533121.0191082,-467980891.7197452,-471747133.7579618,1638914649.681529,-36893397452.2293,0.0,26114.64968152866,154140.127388535,0.0,0.0,,,,,30.0,,,,,10.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,45.0,1,1,1,1
280,457,7,4.428571428571429,4,319808.4458598726,7,0,0.0,0,0.0,0,0.0,1509554.140127389,Действующая,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499363.057324841,17289808.91719745,0.0,0.0,0.0,1499363.057324841,17289808.91719745,0.0,0.0,3143312.101910828,15378980.89171975,12922292.99363057,0.0,0.0,11613375.79617834,25017834.39490446,20884076.43312102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661146.4968152866,1540127.388535032,2100636.942675159,0.0,0.0,0.0,0.0,15178343.94904459,0.0,0.0,0.0,791082.8025477707,15470063.69426752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10952229.29936306,24185987.2611465,20603821.65605095,0.0,0.0,10952229.29936306,24185987.2611465,20603821.65605095,0.0,0.0,41192356.68789808,163175159.2356688,222457324.8407643,0.0,0.0,40596178.34394904,162017834.3949045,221449044.5859872,0.0,0.0,577707.0063694267,1121019.108280255,826751.5923566879,0.0,0.0,596178.3439490446,1157324.840764331,1008280.25477707,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,0,0,0,0
281,458,47,32.11111111111111,9,1198168.133757962,9,46,20.0,9,1132672.006369427,9,3821656.050955414,3821656.050955414,Действующая,0.0,0.0,0.0,0.0,0.0,1091941401.273885,1343194904.458599,2356947770.700637,2290235031.847134,2898464331.210191,1253485350.318471,1589501273.88535,2450955414.012739,2708277707.006369,3238336942.675159,2898657961.783439,4051494267.515924,6225485350.318471,6140222292.99363,5106519745.22293,5479286624.203821,7726824840.764331,11035980254.77707,10979455414.01274,12399452866.24204,294643949.044586,392212101.910828,392212101.910828,392212101.910828,392212101.910828,1924082165.605095,2091010191.082803,2177456687.898089,2377348407.643312,2399535031.847134,0.0,0.0,573248407.6433121,0.0,0.0,206151592.3566879,304187261.1464968,703839490.4458598,465354777.0700637,318809554.1401274,639171337.5796179,1046390445.859873,1568220382.165605,2604887898.089172,1923566878.980892,3777550318.471337,5590247133.757961,8821299363.057325,7637717197.452229,10500282165.60509,4602538216.56051,6921128662.420382,10605639490.44586,10845029936.30573,12919445222.92994,6573059235.66879,8351215286.624204,16086249044.58599,22214770063.69427,20005824203.82166,6144222929.936305,8121759872.611465,15561314012.73885,21451970063.69427,19356125477.707,130195541.4012739,96563694.26751591,135195541.4012739,307328662.4203821,55602547.77070063,198244585.9872611,-114679617.8343949,162688535.0318471,399065605.0955414,274677707.0063694,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,5.0,,,,,,,,,,,15.0,0,0,1,0
282,459,3,3.0,0,0.0,1,5,2.230769230769231,0,0.0,13,3184713.375796178,3184713.375796178,Действующая,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150955.4140127389,1740127.388535032,1466878.98089172,0.0,0.0,150955.4140127389,1740127.388535032,1466878.98089172,509554.1401273885,0.0,18922929.93630573,11922292.99363057,91022929.93630572,1049044.585987261,0.0,37259235.6687898,54202547.77070063,148889171.9745223,0.0,0.0,6369.426751592357,6369.426751592357,6369.426751592357,329299.3630573248,0.0,6329299.363057325,7606369.426751592,11740764.33121019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12738.85350318471,1438216.560509554,956687.898089172,0.0,0.0,3032484.076433121,2056687.898089172,61424203.82165605,719745.2229299363,0.0,28035668.78980892,44841401.27388535,72367515.92356688,719745.2229299363,0.0,31068152.86624204,46898089.17197452,137658598.7261146,12670700.63694268,0.0,181400636.9426751,183436305.7324841,272057961.7834395,12258598.72611465,0.0,146345859.8726115,164231847.1337579,249163694.2675159,403821.6560509554,0.0,4310191.082802547,2463057.324840764,5809554.140127389,412101.9108280255,0.0,6233757.961783439,6412738.853503184,6429936.305732484,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,0,0,0,0
283,460,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,6369426.751592357,Действующая,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529299.363057325,6793630.573248408,0.0,0.0,0.0,2529299.363057325,6793630.573248408,0.0,0.0,0.0,43814012.7388535,30924203.82165605,0.0,0.0,0.0,56396178.34394904,65041401.27388535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3577070.063694268,7109554.140127388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707006.3694267515,1512101.910828025,0.0,0.0,0.0,45796178.34394904,44585987.26114649,0.0,0.0,0.0,8845859.872611465,18627388.53503185,0.0,0.0,0.0,54642038.21656051,63213375.79617834,0.0,0.0,0.0,384956050.955414,442321656.0509554,0.0,0.0,0.0,379018471.3375796,435077707.0063694,0.0,0.0,0.0,3987261.146496815,4183439.49044586,0.0,0.0,0.0,5937579.617834395,7243949.044585987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
284,461,0,0.0,0,0.0,0,5,2.0,0,0.0,10,6369426.751592357,6369426.751592357,Действующая,0.0,5732.484076433121,7006.369426751592,0.0,104458.5987261147,0.0,2017197.452229299,5036942.675159235,3864331.210191083,10704458.59872611,0.0,2022929.936305732,5043949.044585987,3864331.210191083,10808917.19745223,0.0,19073885.35031847,16471974.52229299,12582802.5477707,11603184.7133758,0.0,52846496.81528662,56611464.96815287,43831210.1910828,56222292.99363057,0.0,6369.426751592357,6369.426751592357,6369.426751592357,6369.426751592357,0.0,13546496.81528662,25267515.92356688,19243949.04458599,17915286.62420382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2164331.210191083,0.0,0.0,0.0,4994267.515923567,0.0,0.0,41322929.93630573,36387898.08917198,23457324.84076433,46951592.3566879,0.0,41322929.93630573,36387898.08917198,28451592.3566879,46951592.3566879,0.0,155236305.7324841,324852229.299363,252047770.7006369,292616560.5095541,0.0,130670063.6942675,273995541.4012738,203045859.8726115,237659872.6114649,0.0,18163694.26751592,28642038.21656051,19902547.77070064,33742038.21656051,0.0,18023566.87898089,24582802.5477707,18975159.23566879,30255414.01273885,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,100.0,,,105.0,0,0,0,0
285,465,0,0.0,0,0.0,0,1,1.0,0,0.0,1,955414.0127388536,3184713.375796178,Действующая,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272611.4649681529,340127.3885350318,1014649.681528662,0.0,0.0,272611.4649681529,340127.3885350318,1014649.681528662,0.0,0.0,2482802.5477707,2817834.394904458,2859872.611464968,0.0,0.0,8731847.133757962,12584713.37579618,18636942.67515923,0.0,0.0,6369.426751592357,6369.426751592357,6369.426751592357,0.0,0.0,1015286.624203822,2612738.853503184,4631847.133757962,0.0,0.0,4257324.840764331,3042038.21656051,5254777.070063694,0.0,0.0,4257324.840764331,3042038.21656051,5254777.070063694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3731847.133757961,7270063.694267516,9764968.152866242,0.0,0.0,3731847.133757961,7270063.694267516,9764968.152866242,0.0,0.0,18577707.00636943,31745222.9299363,53215923.56687898,0.0,0.0,14536305.73248408,26077070.06369426,45891082.80254777,0.0,0.0,1261783.439490446,1997452.229299363,2745859.872611465,0.0,0.0,1533121.01910828,2245859.872611465,4526751.592356687,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,,,,,,,,,,,,10.0,1,0,0,0
286,466,0,0.0,0,0.0,0,0,0.0,0,0.0,0,1273885.350318471,2547770.700636942,Действующая,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2621656.050955414,3073885.350318471,0.0,0.0,0.0,2621656.050955414,3081528.662420382,0.0,0.0,0.0,14303184.7133758,16094267.51592357,0.0,0.0,0.0,16118471.33757962,23378980.89171974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4928662.420382165,5561783.439490446,0.0,0.0,0.0,6461783.439490446,6209554.140127388,0.0,0.0,0.0,6494267.515923566,6242038.216560509,0.0,0.0,0.0,0.0,2351592.356687898,0.0,0.0,0.0,7317197.452229299,12305732.48407643,0.0,0.0,0.0,7317197.452229299,14657324.84076433,0.0,0.0,0.0,72054777.0700637,64406369.42675159,0.0,0.0,0.0,69519745.22292994,62493630.57324841,0.0,0.0,0.0,1510191.082802548,792356.6878980892,0.0,0.0,0.0,2535031.847133758,1912738.853503185,,,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,,,,,,,,,,,,10.0,0,0,0,0
287,467,0,0.0,0,0.0,0,0,0.0,0,0.0,0,3503184.713375796,3503184.713375796,Действующая,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62420.38216560509,0.0,1273.885350318471,636.9426751592356,26751.5923566879,104458.5987261147,0.0,1910.828025477707,335031.847133758,7070063.694267516,13821019.10828025,0.0,144585.9872611465,2978343.949044586,8824203.82165605,19715286.62420382,0.0,6369.426751592357,6369.426751592357,6369.426751592357,6369.426751592357,0.0,27388.53503184713,215923.5668789809,984076.433121019,3589808.917197452,0.0,0.0,0.0,3248407.643312102,797452.229299363,0.0,0.0,0.0,3248407.643312102,797452.229299363,0.0,0.0,0.0,0.0,0.0,0.0,118471.3375796178,2763694.267515923,4618471.337579617,15433121.01910828,0.0,118471.3375796178,2763694.267515923,4618471.337579617,15433121.01910828,0.0,1326751.592356688,10310828.02547771,67198089.17197452,79673248.4076433,0.0,1177070.063694268,8629299.363057325,54540764.33121019,63248407.6433121,0.0,26114.64968152866,235668.7898089172,960509.5541401274,2901273.885350318,0.0,35031.84713375796,254140.127388535,1115923.566878981,4180891.719745223,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,0,0,0,0
288,468,5,5.0,0,0.0,1,3,2.0,0,0.0,2,1910828.025477707,1910828.025477707,Действующая,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037579.617834395,1607643.312101911,9552229.299363056,0.0,0.0,1037579.617834395,1607643.312101911,9552229.299363056,0.0,0.0,1305095.541401274,2722929.936305732,11084076.43312102,0.0,0.0,3539490.445859872,7596815.286624203,14898089.17197452,0.0,0.0,0.0,6369.426751592357,6369.426751592357,0.0,0.0,2796178.343949045,4215286.624203822,9589808.917197453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5355414.012738854,0.0,0.0,12738.85350318471,12738.85350318471,12738.85350318471,0.0,0.0,1768152.866242038,4977070.063694268,9491719.74522293,0.0,0.0,1780891.719745223,4989808.917197452,9504458.598726114,0.0,0.0,46459235.6687898,50668152.86624204,137871337.5796178,0.0,0.0,38455414.01273885,43334394.9044586,123209554.1401274,0.0,0.0,8042675.159235668,1754140.127388535,6543312.101910828,0.0,0.0,8003821.656050955,1805095.541401274,5357961.78343949,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,5.0,0,0,0,0
